eval_episode,step,reward,latency_ms,energy_j,tier,tier_name,resource,deadline_met,over_capacity,category,agent,seed,w_latency,w_energy,iot_nodes,arrival_rate
1,23,-3.2414589569892134,104.73432156453276,0.7964187044561829,1,Fog,0,False,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,24,-1.1179815248844773,23.336134689888002,0.14005442618421204,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,25,-1.4855106382981627,33.950431690424146,0.22300840611293876,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,26,-1.5007851069959894,51.27075782741726,0.36275548115392453,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,27,-4.433537353496208,60.26998674156735,0.41342861278693477,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,28,-1.8616039990835411,37.255769460274394,0.2468783083985892,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,29,-4.696090794705663,200.51205113591578,1.5589141319622275,1,Fog,0,False,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
2,0,-4.716801984015559,153.6684813882451,1.1804969723299623,1,Fog,0,False,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
2,1,-8.8072093804703,119.70813475915298,0.8755891178266332,1,Fog,0,False,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
2,2,-0.7614330834103862,41.84336471586487,2.3361948776133667,1,Fog,2,True,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
2,3,-0.9124111954788386,18.25123575693125,0.10053564477112857,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
2,4,-1.1810177407260034,85.27695541947094,0.6397537819567827,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
2,5,-1.278071940936362,39.21413550934152,0.2670686046809101,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
2,6,-4.238813066318247,56.0493548128943,0.3808074421167346,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
2,7,-5.878544449300559,66.64028327147119,0.45403120404737585,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
2,8,-0.9839920558120707,80.02738085404577,0.5988411599778292,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
2,9,-1.5502617735667752,12.179055354444072,0.04671890868538507,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
2,10,-1.4032886420230797,37.39880234590862,0.25147066412803903,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
2,11,-1.6639245446567772,66.93902214173984,0.48805316970962337,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
2,12,-9.418783434804862,86.59371898484585,0.5886034050415938,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
2,13,-2.228378864603034,18.43105001025705,0.09211788734830292,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
2,14,-2.345741489926042,18.69262449726702,0.09334988164098587,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
2,15,-1.904281805566502,50.26122798797021,0.3515773024611107,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
2,16,-0.3740534317147012,14.627901477743064,0.07531490369491499,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
2,17,-3.9869656888297644,93.03022032763523,0.6813167864794314,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
2,18,-1.4797519281103444,65.67307248631029,0.47921192086612807,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
2,19,-2.937862203009866,58.486865780154204,0.41024747465217126,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
2,20,-4.486091142788963,184.88127937634985,1.434270647393108,1,Fog,0,False,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
