eval_episode,step,reward,latency_ms,energy_j,tier,tier_name,resource,deadline_met,over_capacity,category,agent,seed,w_latency,w_energy,iot_nodes,arrival_rate
2,3,-0.46500702852463,11.99056729742039,0.40104773082765,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,4,-0.646489377835386,45.30260180300111,2.558522755547334,1,Fog,2,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,5,-0.662410010443922,22.55003304759223,1.0669455228448759,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,6,-2.157487277370797,56.0493548128943,0.3808074421167346,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,7,-2.984675345055017,66.64028327147119,0.45403120404737585,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,8,-0.5443957776431408,42.605549550658694,2.395089062540409,1,Fog,2,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,9,-0.7798027776519261,12.179055354444072,0.04671890868538507,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,10,-0.7236544372516093,21.714051482236307,1.0043387055843103,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,11,-0.8746731405175009,36.46677823248961,1.9507208773536344,1,Fog,2,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,12,-4.76825205790659,86.59371898484585,0.5886034050415938,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,13,-1.123401221036347,18.43105001025705,0.09211788734830292,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,14,-1.1822057331271194,18.69262449726702,0.09334988164098587,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,15,-0.9829126771831338,28.331448756828504,1.4042067055559126,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,16,-0.1936181935207615,9.927837947340167,0.300917953154254,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,17,-2.0616145230628256,93.03022032763523,0.6813167864794314,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,18,-0.7818121510134788,35.74804684477876,1.9156131516596413,1,Fog,2,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,19,-1.5099558489701501,58.486865780154204,0.41024747465217126,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,20,-1.3685482360310597,95.25927886268767,5.7361266720488935,1,Fog,2,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,21,-1.0990653987439802,21.434927272704996,0.9377749606308132,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,22,-2.9164044811886027,18.329534231267555,0.06436146389549974,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,23,-0.7667844864016192,24.4688253052478,1.1791359200158877,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,24,-0.5318795421670109,30.119815992323556,1.5793027497301961,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,25,-0.34061950614770775,16.31707697620365,0.7002892667640679,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,26,-1.9387994358873475,35.9289310687162,0.22137619112826554,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,27,-0.6117587712329688,11.192915485490564,0.32995110752364587,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,28,-0.7333546225111645,59.9174771244689,3.5041325806554537,1,Fog,2,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
2,29,-0.14747503502058962,11.413160966718388,0.40409230186997686,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
